title;rating
Ministro da Fazenda diz que não há risco de crise na Argentina contagiar o Brasil;verdadeiro
Com Veloe, BB e Bradesco estreiam no pedágio eletrônico;verdadeiro
Real é a 4ª moeda do mundo que mais perdeu valor este mês;verdadeiro
Smart Fit compra fatias de sócios em redes de ginástica no México;verdadeiro
Petróleo alcança maior preço desde 2014;verdadeiro
Inflação oficial acelera e fica em 0,22% em abril, diz IBGE;verdadeiro
Bolsas americanas sobem e Apple se aproxima de US$ 1 trilhão em valor de mercado;verdadeiro
Após 6 meses, nova lei trabalhista traz mudanças, mas ainda enfrenta resistência, veja as consequências;verdadeiro
Lisboa impulsiona setor da construção com sua renovação urbana;verdadeiro
Dados do Imposto de Renda mostram distorções na tributação das pessoas físicas no Brasil;verdadeiro
Após trégua, dólar avança e fecha a R$ 3,60 pela 1ª vez em quase 2 anos;verdadeiro
Veja como localizar o número do seu PIS ou NIS pela internet;verdadeiro
Vendas do Dia das Mães têm o melhor desempenho em 5 anos, diz Serasa;verdadeiro
Fluxo de visitantes em shopping centers do Brasil cresce 1,33% em abril, diz Abrasce;verdadeiro
Dólar sobe pelo 3º dia e fecha a R$ 3,66, maior valor desde abril de 2016;verdadeiro
Macri assegura que Argentina está 'longe' de crise como a de 2001;verdadeiro
Governo da Venezuela intervém em subsidiária da empresa Kellogg;verdadeiro
Em meio à alta do dólar, BC mantém juros em 6,5% ao ano e encerra série de cortes;verdadeiro
Decisão do BC foi sinal de cautela diante do cenário externo, dizem analistas;verdadeiro
Câmara aprova MP para autorizar estatal que administra pré-sal a vender óleo diretamente para empresas;verdadeiro
Se o Brasil não enfrentar o problema fiscal, a crise vai voltar’, afirma Marcos Lisboa;verdadeiro
China nega que tenha oferecido pacote de US$ 200 bi para reduzir déficit comercial dos EUA;verdadeiro
China elimina tarifas sobre sorgo dos EUA em plena negociação comercial;verdadeiro
Preço da gasolina sobe, em semana marcada por alta nas refinarias, avanço do petróleo e do dólar;verdadeiro
EUA suspendem tarifas sobre importações da China e interrompem guerra comercial, diz secretário americano;verdadeiro
Dólar fecha em queda e vai a R$ 3,64, seguindo mercado externo e após intervenção do BC;verdadeiro
Bovespa fecha em alta nesta terça-feira apoiada nas ações de bancos;verdadeiro
Protesto de caminhoneiros para 8 unidades de carnes, mais 30 devem parar, diz ABPA;verdadeiro
Governo eliminará tributo que incide sobre diesel e acabará em 2020 com desonerações, diz ministro;verdadeiro
Caminhoneiros voltam a protestar em rodovias contra alta do diesel;verdadeiro
Greve de caminhoneiros paralisa mais da metade da produção de carne suína e de aves, diz associação;verdadeiro
Congonhas recebe combustível e agora tem reserva para abastecer aviões até noite de sexta;verdadeiro
Governo pode subir tributos para compensar diesel mais barato, diz ministro da Fazenda;verdadeiro
Bovespa tem maior queda em mais de 1 ano, ação da Petrobras despenca mais de 14%;verdadeiro
Federação dos postos diz que repassará redução de valor do diesel ao consumidor;verdadeiro
Preço do petróleo nos EUA fecha semana com queda de quase 5%, Brent cai 2,7%;verdadeiro
Dólar fecha com leve queda nesta quarta-feira, moeda subiu 6,65% em maio;verdadeiro
Bovespa sobe nesta quarta-feira, mas fecha maio com pior desempenho mensal desde setembro de 2014;verdadeiro
Petroleiros iniciam greve de 72 horas nas refinarias, diz federação;verdadeiro
Governo cancela gastos públicos e corta benefícios ao exportador para viabilizar diesel mais barato;verdadeiro
Azul diz que greve dos caminhoneiros causou prejuízo de R$ 50 milhões;verdadeiro
Taxa de desemprego dos EUA é a menor em 18 anos;verdadeiro
Petrobras aprova adesão a programa de subvenção ao diesel e anuncia redução de mais R$ 0,07 por litro;verdadeiro
Governo reduz de 28 para 17 o número de setores da economia que seguirão com desoneração da folha de pagamento ;verdadeiro
Bovespa fecha em queda de 2,49% com cenário político no radar;verdadeiro
Banco Mundial prevê crescimento de 3,1% da economia global em 2018;verdadeiro
ANP fará consulta pública sobre periodicidade de reajustes dos combustíveis;verdadeiro
Economia crescendo devagar? Pequenos empresários e trabalhadores contam suas impressões;verdadeiro
ANTT publicará nova tabela com preços dos fretes, diz ministro;verdadeiro
Dólar fecha em alta após encostar em R$ 3,85, com preocupação sobre cenário interno;verdadeiro
Bovespa fecha em queda, em meio a saída de estrangeiros e com cenário eleitoral;verdadeiro
Desconto de R$ 0,46 no diesel só chegará às bombas se estados baixarem cálculo do ICMS, dizem distribuidoras;verdadeiro
Ampliação dos saques do PIS-Pasep vai injetar R$ 39 bilhões na economia e pode elevar PIB, diz governo;verdadeiro
China surpreende e mantém taxa de juros com economia perdendo força;verdadeiro
Com intervenção do BC, dólar fecha estável após Fed anunciar alta dos juros nos EUA;verdadeiro
Importadoras alertam ANP que programa para diesel pode inviabilizar compras externas;verdadeiro
Dólar fecha em alta, a R$ 3,73, de olho em guerra comercial e cenário político;verdadeiro
Itaú consegue barrar julgamento de recurso contra processo bilionário no Carf ;verdadeiro
Com jogo do Brasil, varejo recua 36,6% na manhã de sexta, mas padarias vendem mais, aponta pesquisa;verdadeiro
Justiça derruba liminar e mantém reajuste de plano de saúde individual em 10%;verdadeiro
Airbus alerta que falta de acordo no Brexit ameaça empregos no Reino Unido;verdadeiro
TST decide contra a Petrobras em causa trabalhista bilionária;verdadeiro
Caixa usa signo do cliente para evitar fraudes;verdadeiro
Dólar fecha praticamente estável com atuação do Banco Central;verdadeiro
Greve geral na Argentina paralisa serviços no país e afeta voos no Brasil;verdadeiro
Preço do petróleo nos EUA atinge máxima de 3 anos e meio por receios sobre Irã;verdadeiro
Veja 10 fatores que explicam por que a recuperação da economia está lenta;verdadeiro
CSN conclui venda de usina nos EUA por US$ 400 milhões;verdadeiro
Desemprego fica em 12,7% em maio e atinge 13,2 milhões de pessoas, diz IBGE;verdadeiro
Dólar sobe quase 17% no primeiro semestre de 2018;verdadeiro
Consumo de energia cai durante jogo do Brasil contra o México e registra pico no intervalo e no fim da partida;verdadeiro
Dólar fecha em alta e fica acima de R$ 3,90, de olho em cenário externo;verdadeiro
Messi, CR7 e Alemanha fora da Copa do Mundo: entenda o que isso significa para Adidas e Nike;verdadeiro
Greve dos caminhoneiros faz produção industrial recuar 10,9% em maio, diz IBGE;verdadeiro
Usina de Santo Antônio tem aval para quitar débito de R$ 728,6 milhões em 36 vezes, diz CCEE;verdadeiro
Marco regulatório do transporte de cargas pode gerar renúncia fiscal de R$ 8,6 bilhões em 2018, diz Fazenda;verdadeiro
Contas de luz podem subir até 3,86% após reajuste em receita de hidrelétricas;verdadeiro
Veja quanto custam as ações das maiores empresas nos EUA e no Brasil;verdadeiro
Pequenos e médios empresários estão menos otimistas no terceiro trimestre, mostra pesquisa ;verdadeiro
Pré-Sal Petróleo marca novo leilão de petróleo da União para 31 de agosto;verdadeiro
Singapore Airlines é eleita a melhor companhia aérea do mundo, veja as 10 mais;verdadeiro
Jeff Bezos se torna a pessoa mais rica da história moderna, com fortuna de US$ 150 bilhões ;verdadeiro
Inflação na Argentina chega a 3,7% em junho e acumula alta de 16% no semestre;verdadeiro
Vale fará provisão adicional de R$ 1,5 bilhão no balanço do 2º trimestre referente ao caso Samarco;verdadeiro
Paragominas suspende contratos de trabalho de 80 empregados no Pará, diz Hydro;verdadeiro
BHP é alvo de ação coletiva na Austrália por desastre de Mariana;verdadeiro
Dólar fecha em alta nesta segunda-feira;verdadeiro
BRF e Carrefour devem estar entre empresas com balanços afetados por greve dos caminhoneiros;verdadeiro
Analistas do mercado financeiro reduzem previsão de inflação para 2018, informa BC;verdadeiro
Mercado de trabalho não reage e 13% dos brasileiros queimam poupança em gastos do dia a dia;verdadeiro
Trump e Juncker anunciam acordo para reduzir barreiras comerciais e avançar rumo à 'tarifa zero';verdadeiro
Receita de exportações de aço sobe no 1º semestre, mas volume recua com protecionismo dos EUA;verdadeiro
Correção: lucro da Vale;verdadeiro
TCU vê falha na garantia da livre concorrência no setor portuário e multa três ex-diretores da Antaq ;verdadeiro
Dólar fecha em queda nesta quarta, no menor valor em um mês;verdadeiro
Bovespa fecha em alta e recupera patamar de 80 mil pontos pela primeira vez desde maio;verdadeiro
Petrobras diz que vai recorrer de decisão do Carf sobre lucro no exterior;verdadeiro
TCU suspende contrato do governo com a Telebras para fornecimento de internet;verdadeiro
Contas públicas têm rombo de R$ 14,42 bilhões no 1º semestre;verdadeiro
Lucro da Heineken aumenta 9% no 1º semestre, mas ações caem com corte de projeções ;verdadeiro
Klabin tem prejuízo de R$ 955 milhões no 2º tri, pressionada por câmbio;verdadeiro
 Levantamento da PF aponta desvios de mais de R$ 48 bilhões em 4 anos no país com corrupção;verdadeiro
Com recuperação lenta, Brasil deve criar em 2018 menos da metade dos empregos previstos;verdadeiro
Com dólar alto e greve, 'inflação do aluguel' sobe com força e pressiona reajuste;verdadeiro
Copom não surpreende e indica que efeito da greve dos caminhoneiros foi pontual, dizem analistas;verdadeiro
Governo Trump confirma que estuda subir de 10% para 25% taxação sobre US$ 200 bilhões em produtos chineses;verdadeiro
Apple se aproxima de US$1 trilhão em valor de mercado após previsão otimista sobre demanda futura;verdadeiro
Copom decide manter Selic em 6,5% ao ano;verdadeiro
TCU aumenta punição a envolvidos em 'pedaladas fiscais' no governo Dilma;verdadeiro
China tem muitas formas de responder a tarifas dos EUA, afirma TV estatal;verdadeiro
CSN espera fechar até outubro venda de ativos no exterior;verdadeiro
Preços do petróleo caem cerca de 3% por receios sobre demanda na China;verdadeiro
Dólar fecha em alta e se aproxima do patamar de R$ 3,90 com piora do cenário externo;verdadeiro
Turquia retalia e aumenta tarifas de vários produtos dos EUA;verdadeiro
Leilão de distribuidoras está mantido mesmo sem aprovação de projeto pelo Congresso, diz secretário do MME;verdadeiro
Economia brasileira registra retração de 0,99% no segundo trimestre, aponta BC;verdadeiro
Bovespa fecha em queda com tom negativo no exterior;verdadeiro
Banco Central da Argentina vende reservas com peso em recorde de baixa;verdadeiro
Dólar fecha em alta e vai a R$ 3,95, maior valor desde fevereiro de 2016;verdadeiro
Plano econômico de Nicolás Maduro entra em vigor na Venezuela, moeda tem corte de cinco zeros;verdadeiro
Fotógrafo mostra montanha de dinheiro necessária para comprar itens básicos na Venezuela;verdadeiro
Governo dividirá licença ambiental da linha de transmissão que ligará Manaus a Boa Vista, diz Ibama;verdadeiro
Dólar fecha em alta pela 6ª sessão seguida, cotado a R$ 4,05;verdadeiro
Fed sugere que alta de juros nos EUA pode ocorrer em breve;verdadeiro
1º leilão do novo sistema cambial da Venezuela negocia cerca de US$ 40 mil;verdadeiro
Venezuelanos se confundem com nova moeda e temem mais inflação;verdadeiro
Entram em vigor novas taxas dos EUA sobre US$ 16 bilhões em produtos chineses;verdadeiro
Preços médios de venda e aluguel de imóveis comerciais caem em julho;verdadeiro
Lewandowski marca audiência sobre privatizações para fim de setembro;verdadeiro
Brasil gerou em julho 47,3 mil empregos com carteira assinada, resultado é o melhor dos últimos seis anos;verdadeiro
Bovespa se recupera e fecha em alta impulsionada por Vale e Petrobras;verdadeiro
Dólar cai e fecha a R$ 4,11 após se aproximar de máxima histórica;verdadeiro
Petrobras anuncia alta da gasolina nas refinarias a partir de quinta e valor chega a recorde;verdadeiro
Brasil tem mais de 208,5 milhões de habitantes, segundo o IBGE;verdadeiro
Brasil tem cerca de 30,8 mil imigrantes venezuelanos, somente em 2018 chegaram 10 mil, diz IBGE;verdadeiro
Brasil deve ampliar capacidade de energia solar em 115% em 2018, diz associação;verdadeiro
Preços do petróleo vão a máximas de várias semanas com queda nos estoques dos EUA;verdadeiro
Em meio à crise, consumidores na Argentina sentem perda do poder de compra;verdadeiro
Dinheiro encolhendo e contas no vermelho: veja 11 perguntas e respostas sobre a crise na Argentina;verdadeiro
SBM se compromete a pagar multa adicional de R$ 200 milhões à Petrobras em acordo, diz MPF;verdadeiro
Trump diz que negociações comerciais com Canadá estão 'muito intensas';verdadeiro
Dólar fecha em queda nesta quarta-feira, após chegar a R$ 4,18 ;verdadeiro
Nova tabela de fretes aumenta custos e traz incertezas para a economia, diz CNI, veja repercussão;verdadeiro
Tesouro Nacional anuncia maior emissão de títulos indexados à Selic;verdadeiro
Notre Dame Intermédica compra Grupo GreenLine;verdadeiro
Trump fala em imposto zero para incentivar produção local, referindo-se à guerra comercial com a China;verdadeiro
China registra superávit comercial recorde com os EUA em agosto e alimenta guerra comercial;verdadeiro
Cofundador da Alibaba, Jack Ma decide se afastar da empresa;verdadeiro
Trump anuncia início de negociações de acordo comercial com Japão;verdadeiro
Fabricante de pneus Pirelli abandona Venezuela e aumenta fuga de empresas do país;verdadeiro
Dólar fecha em leve queda nesta quarta, após renovar máxima do ano na véspera;verdadeiro
CEO do Itaú Unibanco diz que BC foi muito rigoroso na análise de acordo com a XP;verdadeiro
BNDES pode ter tido prejuízo de R$ 670 milhões ao comprar ações da Bertin, aponta auditoria do TCU;verdadeiro
